User_id,Coupon_id,Date_received,Probability
972731,3992,20160717,3.0406913e-05
973499,1904,20160706,0.0022471747
5957080,11472,20160714,0.00011036453
4657624,10418,20160714,0.0023430765
5450200,9983,20160702,0.030422106
5198296,7170,20160712,0.0019557152
5198296,7170,20160724,8.38904e-08
1170294,8181,20160716,0.20180596
7044568,12027,20160701,0.000838606
7044568,13416,20160705,0.0005258219
7044568,8012,20160709,0.028789653
7044568,3429,20160705,0.031200757
7044568,2978,20160705,0.225991
7044568,1904,20160701,0.000909744
1240182,13602,20160723,0.4921106
1439094,12996,20160722,1.1460105e-13
1439094,11799,20160729,0.0015478198
2880748,3429,20160710,0.0039809044
2880748,8059,20160713,0.00011657602
1835382,2978,20160728,0.9100504
885563,4727,20160706,0.030932462
983867,1226,20160702,0.06436965
1906038,5613,20160728,0.014287171
5527000,10418,20160715,0.0074131894
1057398,8533,20160725,0.15320046
988475,9983,20160727,8.1512946e-05
988475,13602,20160722,0.10469646
1649526,13602,20160724,0.1464924
1649526,9983,20160727,0.00021330426
2381548,9983,20160717,0.00024425332
727739,13602,20160718,0.294876
3177196,13602,20160705,0.010109289
3177196,3429,20160705,0.0355296
4528600,13602,20160716,0.23047282
1920630,1550,20160713,0.008516438
5069272,1442,20160707,0.019204762
5069272,1442,20160704,0.00019855455
994619,2978,20160728,0.9147458
1923702,10171,20160729,3.6042116e-14
1923702,10171,20160727,1.8165051e-11
1923702,10171,20160728,5.58009e-13
1923702,10171,20160725,8.120183e-15
4112620,13602,20160728,0.45869687
3982060,13602,20160711,0.020343414
1142646,9983,20160703,0.0027909717
2550508,4654,20160718,0.027681138
2161900,10418,20160727,0.024154762
1867638,13602,20160725,0.5047761
1867638,3992,20160709,0.00043561438
1737591,5933,20160715,0.0013751241
3216622,4727,20160708,0.010123199
3216622,4727,20160717,0.021116383
1610103,9983,20160727,0.0004220027
3221230,8306,20160702,4.0727464e-05
3356398,13602,20160717,0.047798924
2708206,1298,20160728,0.58206105
1355127,13506,20160719,0.011970208
1355127,13602,20160724,0.14773571
1355127,13506,20160719,0.01197022
1355127,9983,20160702,0.0026056105
3890926,9983,20160720,0.00041890153
6736348,11941,20160716,0.026223075
1946487,10342,20160713,0.23009217
1228407,13602,20160711,0.020328442
6232540,8059,20160702,0.00029214114
6232540,9983,20160729,7.954943e-05
6232540,3429,20160711,0.025568536
6232540,13602,20160724,0.11183231
7289308,4289,20160714,0.0071085403
2086263,4509,20160709,2.6323754e-10
2086263,7093,20160724,0.15416259
2086263,2750,20160704,2.9632198e-16
2086263,7093,20160714,9.138153e-10
2086263,6056,20160704,2.9632198e-16
3520750,3429,20160704,0.0020563155
5209564,13602,20160705,0.011275586
1565559,9983,20160712,0.004755471
3015406,13602,20160709,0.01928282
3671278,13602,20160720,0.06626358
7095772,13602,20160725,0.13092482
7095772,3429,20160704,0.044028796
2368750,13602,20160719,0.0555211
2112238,9983,20160718,0.0018067035
2112238,13602,20160720,0.14574213
4493788,13602,20160726,0.15622759
1058679,5743,20160713,2.7609105e-05
6072796,2978,20160728,0.84758157
6072796,13602,20160701,0.008136788
3442414,13602,20160729,0.53702617
3311854,13602,20160724,0.14403169
5839324,13602,20160724,0.4438978
4791772,9983,20160719,0.00017952661
2663662,7244,20160717,3.2290587e-13
1470327,13602,20160723,0.37579435
1470327,8012,20160719,0.06696372
1342839,13602,20160710,0.022512212
258351,10418,20160704,0.0017289156
168591,13602,20160725,0.47876155
168591,9983,20160728,0.0030668234
193167,6233,20160721,0.1034916
1415544,13602,20160723,0.10260325
3357424,3429,20160723,0.006668556
242703,10418,20160704,0.0035153967
242703,10438,20160713,0.0010895894
242703,13602,20160706,0.01583375
806972,13602,20160713,0.025563678
1155192,8375,20160724,0.029696329
226575,10418,20160701,0.0021098112
354974,13602,20160712,0.023782738
136623,13602,20160714,0.032420713
136623,9983,20160705,0.0018422429
153039,3121,20160730,0.00069517543
153039,13602,20160716,0.04776498
153039,8059,20160704,3.6718382e-05
153039,9983,20160723,0.00023543263
153039,3429,20160704,0.0020563155
1006268,8181,20160726,0.21511085
2976496,13586,20160723,0.021094384
186159,13602,20160721,0.08183114
6744544,3429,20160712,0.0034584794
6744544,8059,20160712,0.00017736472
876476,13602,20160730,0.21648112
2589424,9272,20160710,0.028579973
2589424,9272,20160723,0.008991248
6759904,10438,20160711,0.0058255573
6237664,1904,20160717,0.00050111406
911420,10438,20160705,0.00014259385
1167480,13970,20160712,0.012670239
1167480,9718,20160711,0.027568407
1167480,9718,20160712,0.012670239
3515632,11799,20160725,0.00045893894
3515632,1904,20160729,0.0010271476
179055,3992,20160721,4.484491e-05
4944352,13602,20160728,0.16661492
3521776,8137,20160702,0.14869209
586172,8059,20160711,0.00028198163
261327,3561,20160707,0.02279797
261327,3561,20160720,0.007306882
261327,4613,20160730,0.013565977
751292,10438,20160703,0.0003404209
3661552,8224,20160723,0.006378117
1241208,10418,20160703,0.0018249351
474398,1606,20160706,0.032768764
1701240,13602,20160724,0.11033074
1768056,13602,20160725,0.10725181
1768056,9983,20160704,0.0028423097
983228,13602,20160724,0.5099704
983228,10887,20160717,8.754358e-06
1771128,8059,20160706,0.0001773282
311774,10418,20160703,0.0032865503
1050744,13602,20160720,0.5307965
3414256,13602,20160722,0.07698128
1314168,2978,20160704,0.18809448
1314168,10418,20160704,0.003338151
1314168,5895,20160731,0.004959661
1052280,13602,20160714,0.035240646
1185912,14,20160727,0.002799561
6320608,11799,20160716,3.1421887e-09
626492,10418,20160703,0.0032865503
247023,13602,20160728,0.20586574
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160719,0.8461231
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,13602,20160723,0.6060316
2117872,5785,20160724,0.009571276
2117872,5785,20160721,0.15466508
2117872,5785,20160713,0.9999497
2117872,5785,20160722,0.043583453
2117872,10438,20160712,0.76428944
2117872,5785,20160718,0.9511674
2117872,5785,20160715,0.9987373
2117872,5785,20160712,0.99996376
2117872,5785,20160728,0.011972859
2117872,5785,20160717,0.9186049
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160714,0.9997999
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.04358381
2117872,5785,20160722,0.04358381
2117872,5785,20160720,0.51298964
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
2117872,5785,20160722,0.043583453
857276,13602,20160724,0.12597467
173391,12251,20160721,0.019681996
1453176,3429,20160704,0.03971322
1453176,8059,20160710,0.00012581264
2908912,13602,20160731,0.2230368
6342112,8059,20160706,9.198871e-05
6342112,5933,20160730,0.0008445144
6342112,5933,20160728,0.0010651986
4772320,1904,20160709,0.00042275927
990140,3429,20160715,0.0026887949
990140,8059,20160714,5.5892866e-05
990140,9983,20160723,0.00017332388
5300704,8059,20160716,9.865044e-05
5300704,3429,20160716,0.0030355225
381086,13602,20160723,0.12830758
381086,9983,20160727,0.000476724
430430,11799,20160712,0.00024895134
1591416,9983,20160701,0.0013905307
730940,9983,20160720,0.00017602013
365726,2978,20160725,0.8780897
333086,9983,20160729,0.00028587886
333086,8059,20160714,7.666487e-05
382430,11799,20160714,0.001530651
3452656,11799,20160715,9.967603e-05
191247,13602,20160715,0.19632462
1661304,13602,20160704,0.04916837
3584752,5743,20160708,1.249495e-05
5076448,11894,20160704,0.00022846201
5076448,1904,20160704,0.00029795876
366494,13602,20160712,0.022338724
3457264,1904,20160723,0.0016742558
166959,8,20160709,0.005091029
514142,13398,20160714,0.8792045
1663608,13602,20160725,0.30420673
1926264,10342,20160728,0.10001723
2059128,10438,20160703,0.000305688
2060664,10438,20160715,0.0035215856
184047,12418,20160701,0.012234445
257967,13602,20160701,0.0077347155
257967,9983,20160721,0.00014760127
1737849,1808,20160703,0.041569732
1737849,6928,20160703,0.03660107
7216612,13602,20160728,0.1594192
7216612,8059,20160730,0.0005762146
1739385,13602,20160706,0.013709102
4135666,10438,20160701,0.0006043214
4869604,4132,20160730,0.0025884742
1284729,13602,20160729,0.19944148
2008953,102,20160712,0.009533691
4381156,4357,20160707,0.00034020518
4648420,785,20160725,0.022528203
2988274,13602,20160704,0.0079345405
3515122,9983,20160725,0.0023552128
3515122,13803,20160724,0.015531847
3515122,13602,20160716,0.2842917
3515122,8059,20160728,0.005411138
1889145,8059,20160704,8.756927e-05
1889145,3429,20160731,0.00060927594
1889145,10418,20160706,0.0012163915
3387634,3429,20160729,0.0035019938
5990884,13602,20160727,0.15594856
3389170,5231,20160721,0.01964417
1369977,9983,20160704,0.0021548378
1968249,4756,20160703,0.0087667275
1968249,4756,20160703,0.0087667275
1968249,7096,20160727,0.06495763
7348708,6928,20160709,0.019884523
7348708,1808,20160709,0.022000784
1837689,9983,20160712,0.00094215584
2759410,11239,20160724,0.009358785
1971321,13148,20160701,0.2709331
1971321,13398,20160730,0.9862278
4479460,11799,20160727,0.00078860216
4479460,13602,20160711,0.16404867
2899186,8012,20160728,0.07927434
4227556,8059,20160710,7.150011e-05
5017060,9543,20160707,0.00021804158
2121970,13602,20160712,0.20972614
6089188,9983,20160723,0.0028563058
2261746,13602,20160717,0.05298109
1852281,10438,20160712,0.00025735193
2923762,2978,20160714,0.621081
5066212,9983,20160712,0.0009223133
5066212,13602,20160703,0.010719173
5066212,8059,20160714,0.00014273681
2141938,8059,20160710,4.7201906e-05
2141938,13602,20160710,0.02200862
2274034,10438,20160716,0.00011298038
2274034,13602,20160715,0.034295693
2274034,2978,20160724,0.88886833
2274034,10418,20160702,0.0028739064
2929906,13547,20160712,0.0012008601
6384100,13602,20160720,0.12702532
2810098,10438,20160713,0.00050107786
2810098,2978,20160711,0.42972296
2810098,10418,20160712,0.110189274
3075826,13602,20160725,0.13696651
1866105,13602,20160704,0.009270028
1475706,10438,20160720,7.8202924e-05
2952436,2978,20160717,0.93566406
6954472,807,20160731,0.060482852
641597,10418,20160718,0.008417192
5400040,10418,20160705,0.0015628701
708029,13602,20160710,0.022521941
2176756,8059,20160713,0.0019126486
741053,13602,20160720,0.07035451
643517,10418,20160713,0.006171492
643517,2978,20160727,0.9039987
4148980,785,20160725,0.0113823805
644285,11799,20160722,0.0005181158
875837,6284,20160725,0.035951298
876221,3429,20160710,0.0019382834
646973,10438,20160715,0.00032454848
5439976,13602,20160712,0.03011909
3250420,13602,20160726,0.089084126
1629306,13602,20160711,0.019482493
1629306,13153,20160704,0.00020511131
3520756,3429,20160704,0.041035775
3520756,8059,20160704,0.00027226776
2474740,544,20160703,0.007003388
1828986,6601,20160713,0.04211723
685373,866,20160716,0.062256902
3267316,13602,20160712,0.023782738
3006196,10438,20160714,0.0012189477
3006196,13602,20160728,0.157946
3531508,1699,20160723,0.00027582375
3531508,12229,20160723,0.006674616
719549,2978,20160726,0.9803303
949949,13602,20160711,0.19050573
2097018,8059,20160712,0.0012483865
2097018,9983,20160705,0.008372603
6032872,8059,20160704,0.0002043247
6032872,3429,20160710,0.005965592
623165,4283,20160702,0.0017383901
689213,3992,20160716,0.0033203396
1312890,13602,20160722,0.09498881
1051770,2978,20160704,0.15039809
7095784,13602,20160711,0.02655431
4075252,13535,20160703,5.3096214e-06
6318568,7824,20160711,0.054983534
3030772,13602,20160713,0.024749836
1581690,3561,20160713,0.0029917806
2640628,10418,20160704,0.0036660885
529853,13602,20160717,0.22025403
726461,13602,20160727,0.14121775
792893,5867,20160715,0.0049759382
792893,13398,20160715,0.6147041
891581,10438,20160707,0.00025014955
891581,10418,20160707,0.001625822
629693,10438,20160724,5.5392757e-05
4251112,8306,20160716,0.019517021
2781940,13602,20160706,0.013006317
2781940,9983,20160706,0.0018931105
2783476,10418,20160701,0.0028673194
2783476,2978,20160724,0.88424855
794429,2978,20160728,0.9100504
794429,10418,20160729,0.028931502
794429,13602,20160724,0.119657435
6880744,4782,20160728,0.00094429695
3572980,7117,20160709,0.006692078
6886888,13602,20160725,0.11755312
4266472,3992,20160727,0.00020957516
861629,6161,20160705,0.023630487
6106600,994,20160723,0.00017433426
2792692,4015,20160709,0.0016845303
535229,7296,20160706,0.01273142
798269,9983,20160705,0.0024387054
2935540,11799,20160714,0.00035937174
865469,13602,20160705,0.053858
865469,9983,20160719,0.006139939
865469,6390,20160729,3.737022e-05
865469,6390,20160727,0.00043249165
865469,3429,20160720,0.008715232
865469,8059,20160711,0.00053098047
4124404,10418,20160721,0.007818049
1997178,13535,20160703,0.0070315246
998717,9983,20160703,0.00094816776
998717,13602,20160702,0.009394264
2161396,13602,20160728,0.5245233
3080950,7490,20160707,0.0027169627
4591084,10418,20160703,0.003286541
4591084,2978,20160727,0.9039987
3744502,13602,20160714,0.03327536
3744502,10418,20160712,0.0027480025
2435830,13602,20160725,0.106510505
5927404,9983,20160713,0.0006400208
5927404,13602,20160723,0.116072685
4146934,9983,20160704,0.0057215104
2009979,1699,20160703,0.005452669
5162476,8059,20160704,7.301946e-05
5162476,13602,20160702,0.008114057
5162476,3429,20160728,0.00072854076
6474220,6386,20160707,0.0072407317
6474220,9983,20160728,5.2436564e-05
6474220,6386,20160707,0.0072407317
3764470,13602,20160727,0.14712444
1622139,2978,20160725,0.8681048
2196214,10418,20160703,0.002089331
2196214,13155,20160707,0.008716971
2196214,4635,20160702,0.008130406
2196214,6749,20160727,0.010294042
2196214,13155,20160702,0.008130406
2196214,6749,20160729,0.014638104
2196214,6749,20160723,0.009147653
2196214,4635,20160707,0.008716971
3375862,13602,20160704,0.010302779
1557627,8059,20160713,0.00017400611
1099131,878,20160711,0.76760334
1361787,10418,20160711,0.00070905726
7291372,12429,20160729,2.0103994e-06
7291372,8012,20160727,0.07058062
7291372,3686,20160729,0.0016503864
7291372,9983,20160724,0.00022358258
1954683,2978,20160730,0.990306
1954683,10438,20160721,0.000899551
2205430,10438,20160704,0.0005212253
6256108,9983,20160705,0.0008353195
6256108,10438,20160720,0.0001751557
6256108,10418,20160703,0.0013405712
6781420,11799,20160722,0.0007206255
3526390,8181,20160729,0.4968247
3526390,8181,20160727,0.33455044
7054828,2978,20160731,0.9191484
7054828,13602,20160724,0.12597467
2217718,9983,20160711,0.00045564197
4446700,7375,20160730,0.05125144
4446700,398,20160727,0.007714153
4446700,2002,20160713,0.048655037
4446700,8012,20160727,0.089918114
4446700,7083,20160727,0.8504166
3670774,12515,20160702,0.031477652
2102518,13602,20160705,0.011885977
2036091,11799,20160723,0.0011681368
6311404,9983,20160710,0.0083260955
6059500,2978,20160725,0.8780897
2512630,9983,20160714,0.0009163259
3300598,3992,20160709,9.481386e-05
5552620,10418,20160720,0.0043564527
4243948,9983,20160702,0.011750396
4243948,13602,20160730,0.51913714
4769260,13602,20160726,0.12400026
3435766,13602,20160704,0.008621199
3435766,10438,20160718,0.00023063643
2046843,13602,20160725,0.5350368
2260726,13602,20160723,0.1283071
1789563,5816,20160712,0.15735237
1789563,8786,20160727,0.0016549526
3841270,9983,20160712,0.0010549951
2672374,3992,20160731,6.278715e-05
3460342,10418,20160702,0.0020506452
1927035,8181,20160701,0.040233016
4305388,8059,20160712,0.00010945587
4305388,3429,20160712,0.008669107
4305388,9983,20160725,0.0003040852
4305388,13602,20160719,0.05982163
3865846,12311,20160717,0.00028855857
1736571,2978,20160726,0.88067454
836414,2978,20160726,0.88067454
369119,13602,20160728,0.15435861
303647,13602,20160711,0.023876108
303647,785,20160727,0.009833531
2957560,10438,20160712,0.00015697023
1480572,10418,20160706,0.0009956786
403103,10418,20160701,0.0030427277
403103,2978,20160712,0.614661
1350780,8059,20160703,1.9490853e-05
642878,10418,20160703,0.0056474167
2312440,2978,20160720,0.8089669
4017400,2601,20160728,0.00023744549
469727,10438,20160724,0.0004669088
2840824,8181,20160727,0.38759512
486239,10438,20160724,0.00013016952
2012028,13602,20160729,0.19156666
3631864,9983,20160721,0.0006193721
3631864,13602,20160721,0.077537216
1423740,8391,20160730,0.97616255
405215,13602,20160725,0.5067375
974270,9983,20160713,0.00039528345
520991,3429,20160723,0.00558101
520991,10887,20160729,0.025390888
520991,8059,20160723,0.0002214865
976574,8059,20160703,3.9230792e-05
976574,3429,20160702,2.5246452e-05
4669936,9983,20160722,0.004268301
455903,8375,20160727,0.008784783
945854,13602,20160712,0.024055524
814910,13865,20160731,0.048969127
814910,13865,20160701,1.0
1892988,7660,20160711,0.0069341417
1565820,9983,20160723,0.00017225856
1565820,13602,20160710,0.02273682
2476792,613,20160722,0.000658991
6789616,2601,20160730,0.0011609714
6789616,11799,20160730,0.0020090577
652862,13602,20160715,0.15647548
6009328,2978,20160726,0.8322946
6009328,1004,20160721,0.004041132
621374,13602,20160713,0.02922867
621374,10438,20160705,0.00019620081
2883832,13602,20160724,0.10203267
655934,10418,20160714,0.0020560827
1246332,1904,20160705,0.0006078949
1246332,11894,20160705,0.00058174285
1016894,13602,20160710,0.22047588
1447548,4727,20160703,0.12915635
920510,9983,20160704,0.0021119225
2897656,13602,20160718,0.044402037
3556600,13602,20160701,0.008579988
477599,13602,20160715,0.03803902
2042748,10418,20160703,0.0023107051
3954424,13602,20160720,0.06572331
1191036,13602,20160712,0.087248206
1191036,13320,20160729,0.5931808
1518972,9983,20160713,0.005874549
726974,13602,20160724,0.120331794
1126524,13602,20160713,0.31281903
5293552,2601,20160727,0.00035644474
1782396,9252,20160710,0.2929498
1782396,13602,20160711,0.32323962
793790,9983,20160701,0.002113886
793790,10219,20160708,0.10228095
793790,12311,20160721,0.007499926
793790,7060,20160705,0.030884432
2389240,7083,20160726,0.9310924
2389240,8181,20160706,0.25864354
3700984,10438,20160701,0.0007119702
7139824,13171,20160705,6.914971e-08
1591164,2601,20160721,0.0018533134
3837688,914,20160704,0.004159428
3837688,4283,20160703,0.0018153795
6104560,10082,20160708,0.00228649
6104560,13865,20160704,8.3361624e-07
5843440,34,20160730,0.0052753952
6113776,13602,20160715,0.035048794
6113776,8059,20160728,0.0007550501
464159,636,20160728,0.0119436085
601790,13602,20160710,0.024197917
2538232,2978,20160702,0.17848638
602558,8129,20160726,0.0007664389
766526,13602,20160710,0.024197828
1074300,13602,20160702,0.16568469
6399472,13602,20160713,0.026522564
4565488,10418,20160717,0.0018123464
3201784,9983,20160713,0.0004539341
384671,13602,20160711,0.12910227
5109232,1904,20160729,0.0004106007
3606778,13602,20160720,0.05859678
3606778,9983,20160725,0.00061445433
3869434,13602,20160720,0.06541569
5906932,10418,20160705,0.0009052684
5906932,13320,20160725,0.8448433
5906932,13602,20160701,0.06275264
3222778,9983,20160726,9.9217046e-05
3222778,8059,20160722,0.0004220087
2322682,9983,20160728,0.00022174005
5191156,7437,20160721,0.99919325
5191156,7437,20160717,0.99877113
6244852,13602,20160726,0.5523372
1431933,1950,20160702,0.04487559
1564797,13602,20160710,0.027490228
4178170,8182,20160716,1.0
4178170,8182,20160701,0.8493281
4178170,8182,20160703,0.9861828
4178170,8182,20160709,0.9847105
4178170,8182,20160715,1.0
4178170,8182,20160715,1.0
4178170,8182,20160718,1.0
4178170,8182,20160701,0.8493281
4178170,9983,20160704,0.020015402
4178170,8182,20160717,1.0
4178170,8182,20160702,0.954034
4178170,8182,20160721,1.0
4178170,8182,20160719,1.0
3402490,4433,20160715,0.018686881
5762548,3429,20160703,0.003317666
5762548,8059,20160715,0.0003402431
1244541,9983,20160718,0.00024471298
1835133,13602,20160723,0.09093202
2098426,8499,20160721,0.07481311
2098426,8506,20160714,0.02371641
2034045,6136,20160711,0.15432176
1773693,2601,20160702,0.0152069265
1773693,2920,20160728,0.003020497
1773693,13602,20160727,0.5423611
1773693,2096,20160728,0.005782398
3287290,10438,20160703,0.00026113255
3287290,13602,20160701,0.007561373
2513146,7083,20160727,0.14267574
7129588,9149,20160731,0.0003002924
6871540,13602,20160719,0.05683336
1587837,6325,20160702,0.034006137
1587837,13602,20160714,0.22183724
1587837,8059,20160718,0.00095378567
1587837,3429,20160720,0.002928487
1587837,9983,20160714,0.004002279
3831034,9983,20160718,0.0006870149
7144948,5264,20160707,0.07551024
6625780,9983,20160727,0.00019339933
1263741,2978,20160719,0.94621825
1920381,10418,20160703,0.002745428
4539892,3074,20160728,0.8896255
6911476,13602,20160706,0.2346666
1335165,3429,20160704,0.011337332
1532541,12093,20160723,2.7023715e-14
1532541,3956,20160702,5.0059525e-06
1532541,12093,20160724,1.1971264e-15
1532541,4958,20160707,0.99759907
1532541,12093,20160718,4.8027027e-09
4306420,13602,20160726,0.26922497
2943226,9983,20160723,0.00061910413
5627380,9559,20160721,0.015100756
4318708,658,20160707,0.99928004
901439,13602,20160714,0.03264252
2690812,10418,20160701,0.0032618046
2690812,2978,20160729,0.9844283
2690812,10438,20160704,0.0010727885
2690812,13602,20160729,0.46441343
640703,1904,20160715,2.1985106e-05
6698488,3429,20160727,0.0015748118
6698488,9983,20160725,0.00010765125
6698488,8059,20160727,0.00075731747
6443512,11799,20160728,0.026946917
1742718,3992,20160731,0.00033059053
6188536,13320,20160721,0.07585612
2701564,8059,20160701,0.00051867514
2701564,8092,20160720,0.03390457
2701564,13602,20160713,0.3051202
2701564,8092,20160703,0.07488905
610367,807,20160719,0.11324814
610367,13602,20160723,0.110307276
3885820,13602,20160727,0.14459655
808127,9193,20160722,0.83814865
1878654,8635,20160724,0.050569557
1616766,5840,20160704,0.017239675
1616766,5840,20160706,0.018063322
1616766,5840,20160713,0.012535202
1616766,5840,20160719,0.021316346
1616766,5840,20160727,0.031216567
1616766,5840,20160711,0.015476676
1616766,5840,20160705,0.017646795
1553022,3429,20160702,1.14412605e-05
1039295,9983,20160712,0.0009069338
1039295,13602,20160725,0.11225697
5174776,13602,20160724,0.12597467
5174776,10438,20160711,0.00018793374
2328316,2002,20160718,0.010642195
3905788,12996,20160728,0.000949105
551615,11799,20160728,0.00092622725
684479,13602,20160712,0.025415283
4695544,5412,20160723,0.00056284346
2032254,13602,20160703,0.01148396
1770366,13602,20160717,0.06101892
1770366,3429,20160728,0.009670052
1836414,13602,20160712,0.03011909
4987384,13602,20160701,0.008033541
2234620,10418,20160723,0.05801956
4070140,13602,20160729,0.2200533
1773438,5743,20160726,0.00023184068
591935,13602,20160718,0.057966385
3547900,3992,20160729,0.0019325148
919871,9983,20160721,0.00015685428
691007,807,20160730,0.015992504
2764540,13602,20160724,0.12597467
2764540,9983,20160710,0.0011452924
1647486,9983,20160705,0.0010064974
6852088,13602,20160724,0.12707028
6852088,2978,20160705,0.19793828
6852088,10438,20160720,0.0001541404
1648254,10418,20160704,0.0023654848
1648254,2978,20160704,0.20382607
1714302,7826,20160706,0.008261266
1714302,7826,20160706,0.008261266
2119420,3053,20160712,0.06834057
858431,9983,20160711,0.0010468684
1127550,13602,20160730,0.23957144
3440380,13602,20160724,0.54750633
3440380,10418,20160701,0.0030239124
6888952,4277,20160731,9.145882e-06
959807,13602,20160725,0.54542685
4102396,1904,20160730,4.3169508e-05
4102396,8012,20160730,0.07492029
4102396,8059,20160718,0.00013449375
3449596,9983,20160704,0.007721917
862655,13320,20160729,0.98988044
862655,3543,20160726,0.2851138
4818424,13602,20160730,0.34309584
995903,1395,20160709,0.00017158856
6139384,11799,20160715,0.00068379164
2415868,13602,20160723,0.10808331
7199224,232,20160706,2.6231606e-12
7199224,8059,20160716,0.0034438712
7199224,3121,20160714,0.11997189
7199224,10299,20160714,0.10743583
801983,3780,20160707,0.00031547935
1932414,13602,20160706,0.012339146
4854268,13602,20160725,0.11755312
2427646,2902,20160707,0.0067208116
1609599,13602,20160715,0.035731874
1609599,9983,20160722,0.00013477192
1609599,3429,20160731,0.003113426
1609599,8059,20160731,0.0009701605
6970876,9983,20160721,0.00038285082
6970876,8059,20160710,4.5399513e-05
6970876,3429,20160706,0.0026900687
6970876,13602,20160723,0.11000893
2966782,13602,20160704,0.0440076
3492094,10418,20160710,0.004833005
3492094,3780,20160709,0.0004273252
3492094,10438,20160729,0.00019677653
2315518,10438,20160718,0.00033184604
2315518,13602,20160722,0.09564922
2315518,2978,20160711,0.43772683
3376894,1262,20160717,0.012268449
7284220,13602,20160718,0.048256032
2989822,8059,20160724,0.00027979905
5990908,13602,20160725,0.09929013
1631871,4369,20160702,5.135164e-05
1631871,4844,20160702,4.478989e-06
1631871,4369,20160702,5.135164e-05
5745148,12571,20160713,0.01286732
5745148,2902,20160714,0.08285729
3272446,13602,20160702,0.015237928
2757886,2978,20160717,0.6931424
3548926,13320,20160722,0.049447663
3548926,14014,20160718,0.0036649306
3811582,8059,20160704,0.00070945534
3811582,3429,20160706,0.0020566972
6841852,8182,20160720,0.9789854
6841852,12807,20160701,0.0029455
6841852,12807,20160709,0.0114450725
6841852,9983,20160727,0.046995148
6061564,2002,20160703,0.0014258975
6061564,8059,20160710,4.3091608e-05
1256319,11799,20160728,0.00019057917
2384638,13602,20160721,0.08942402
1393791,8059,20160721,0.0009622713
1263231,785,20160728,0.009155306
3449086,3445,20160713,0.1638345
3449086,3594,20160724,0.022487758
4802044,13602,20160724,0.53964996
2533630,8059,20160705,3.891296e-05
2533630,9983,20160705,0.0010064974
5861884,7233,20160714,0.024244765
1663359,13602,20160721,0.08074992
3720958,9967,20160703,0.0006484131
3720958,13602,20160711,0.18158495
3720958,9983,20160703,0.010549219
1205631,5743,20160712,0.00026195994
1205631,3429,20160710,0.012854209
1205631,8059,20160710,0.0009933218
2283262,1642,20160706,0.00044184408
5616124,7391,20160705,0.0005035376
3341566,13602,20160724,0.12488765
6205953,13602,20160723,0.11000893
7063041,13602,20160723,0.10169418
4221441,10438,20160710,0.0066418396
5849601,1904,20160712,0.00045922055
6915585,2020,20160708,0.003231669
7182849,13602,20160718,0.06101496
6969861,10618,20160719,0.2595519
4893189,13602,20160722,0.09498881
5949957,2978,20160723,0.78614986
5744133,13602,20160726,0.25257427
6807045,785,20160729,0.013584969
4484613,4277,20160703,5.2322077e-05
5307909,9983,20160705,0.00461358
5842437,10342,20160731,0.38389212
4275717,8137,20160704,0.12436678
4840965,11799,20160723,0.0008788539
4889097,13602,20160711,0.019664735
7269897,2978,20160728,0.9767444
5991945,3429,20160711,0.02131596
5991945,7083,20160726,0.08020433
5991945,8059,20160714,0.00026867824
6809097,673,20160731,1.4127008e-05
4194825,10438,20160714,0.0041876454
4194825,12913,20160705,0.043876093
4194825,13602,20160712,0.18242678
4726281,10438,20160717,0.0010194605
4726281,10418,20160713,0.008813021
4726281,2978,20160724,0.9802059
4726281,13398,20160722,0.9478755
4726281,13602,20160724,0.5222797
4726281,5143,20160722,0.83630896
4511241,10438,20160704,0.00028480537
4511241,10418,20160703,0.0032865503
4511241,2978,20160723,0.86319214
5036553,846,20160705,0.7351121
5036553,846,20160714,0.13480575
4253193,13602,20160730,0.21811756
6694413,13602,20160711,0.021455137
7311885,13602,20160722,0.45238724
6264333,13602,20160723,0.10475673
4267533,1419,20160706,0.0062166657
5053965,6508,20160715,0.006262847
5053965,6508,20160721,0.004074646
5053965,13506,20160711,0.061113264
5053965,12229,20160726,0.013009336
5053965,6508,20160722,0.00843443
5053965,6508,20160719,0.0027606979
5053965,6508,20160716,0.006683417
5053965,1699,20160726,0.04410411
5053965,6508,20160720,0.0031032574
5053965,6508,20160726,0.003383706
6365709,9983,20160723,0.0006571264
6365709,10645,20160713,0.011452854
6365709,8182,20160718,0.5192595
6365709,13602,20160715,0.04478896
4838925,13602,20160713,0.0278902
4583949,1505,20160727,0.0040750075
